"","key","DAYS.SERVICED","ASSET.TYPE","STATUS","Minors","Adult","Middle_Age_Adult","Senior_Adult","Low_Density_Housing","Medium_Density_Housing","High_Density_Housing","Other_Types","Small_Households","Medium_Households","Large_Households"
"2590","Ward20",7,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2591","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2592","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2593","Ward20",7,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2594","Ward20",7,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2595","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2596","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2597","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2598","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2599","Ward21",3,"WR1","Temporarily Removed",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2600","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2601","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2602","Ward21",3,"WR2","Temporarily Removed",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2603","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2604","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2605","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2606","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2607","Ward9",7,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2608","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2609","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2610","Ward9",7,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2611","Ward9",7,"WR1","Temporarily Removed",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2612","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2613","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2614","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2615","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2616","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2617","Ward7",5,"WR4","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"2618","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"2619","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2620","Ward18",1,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"2621","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2622","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2623","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2624","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2625","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2626","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2627","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2628","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"2629","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"2630","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2631","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2632","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"2633","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"2634","Ward4",1,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"2635","Ward16",4,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"2636","Ward17",4,"WR1","Temporarily Removed",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"2637","Ward2",1,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2638","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2639","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2640","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2641","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2642","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2643","Ward19",3,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2644","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2645","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2646","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2647","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2648","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2649","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2650","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2651","Ward19",1,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2652","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2653","Ward19",7,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2654","Ward19",1,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2655","Ward18",5,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"2656","Ward18",1,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"2657","Ward19",7,"WR4","Temporarily Removed",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2658","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2659","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"2660","Ward18",7,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"2661","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"2662","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2663","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2664","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"2665","Ward19",1,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2666","Ward9",7,"WR2","Temporarily Removed",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2667","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2668","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2669","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2670","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2671","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2672","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2673","Ward14",1,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2674","Ward14",7,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2675","Ward14",7,"WR4","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2676","Ward14",7,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2677","Ward5",1,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2678","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2679","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2680","Ward4",1,"WR4","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"2681","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"2682","Ward12",1,"WR4","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2683","Ward12",5,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2684","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2685","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2686","Ward14",1,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2687","Ward14",1,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2688","Ward14",3,"WR4","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2689","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2690","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2691","Ward5",1,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2692","Ward19",1,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2693","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"2694","Ward11",1,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"2695","Ward21",3,"WR3","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2696","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2697","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2698","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2699","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2700","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2701","Ward8",7,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2702","Ward15",5,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"2703","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2704","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2705","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2706","Ward3",1,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"2707","Ward18",5,"WR2","Temporarily Removed",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"2708","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2709","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2710","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2711","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2712","Ward20",7,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2713","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2714","Ward9",5,"WR2","Temporarily Removed",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2715","Ward22",3,"WR1","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"2716","Ward5",5,"WR2","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"2717","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2718","Ward8",5,"WR1","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2719","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2720","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2721","Ward23",1,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"2722","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2723","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2724","Ward8",1,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2725","Ward10",7,"WR1","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2726","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2727","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2728","Ward24",3,"WR1","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2729","Ward24",3,"WR2","Temporarily Removed",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2730","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2731","Ward24",4,"WR2","Temporarily Removed",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2732","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2733","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2734","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2735","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2736","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"2737","Ward24",4,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"2738","Ward22",3,"WR2","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"2739","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"2740","Ward4",5,"WR2","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"2741","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2742","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2743","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2744","Ward8",5,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2745","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2746","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2747","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2748","Ward25",1,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"2749","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"2750","Ward13",7,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2751","Ward7",3,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"2752","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2753","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"2754","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2755","Ward13",5,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2756","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2757","Ward2",3,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2758","Ward2",3,"WR2","Temporarily Removed",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2759","Ward2",5,"WR2","Temporarily Removed",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2760","Ward2",5,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"2761","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2762","Ward20",3,"WR2","Temporarily Removed",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"2763","Ward16",1,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"2764","Ward15",5,"WR4","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"2765","Ward15",4,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"2766","Ward13",7,"WR4","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2767","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2768","Ward1",1,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"2769","Ward8",5,"WR2","Temporarily Removed",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2770","Ward12",5,"WR1","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2771","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2772","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2773","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2774","Ward7",5,"WR2","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"2775","Ward7",5,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"2776","Ward6",1,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2777","Ward6",5,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"2778","Ward9",5,"WR3","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"2779","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"2780","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"2781","Ward13",7,"WR1","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2782","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"2783","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2784","Ward13",7,"WR4","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2785","Ward10",7,"WR4","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"2786","Ward14",7,"WR3","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"2787","Ward13",7,"WR3","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2788","Ward11",7,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"2789","Ward13",1,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2790","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"2791","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
